Unnamed: 0,periodo,estu_tipodocumento,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,estu_genero,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
12725,20194,1,2,2,1,1,2,11,1,1,4,2,2,3,0,1,0,1,2,3,2,2,3,3
12726,20194,1,2,2,1,1,2,11,1,1,4,2,2,3,0,1,0,1,2,3,2,2,3,3
12727,20194,2,2,2,1,3,3,3,1,1,5,2,2,3,0,0,0,1,2,1,1,2,2,2
12728,20194,2,2,2,1,3,3,3,1,1,5,2,2,3,0,0,0,1,2,1,1,2,2,2
12729,20194,1,2,2,1,3,2,9,2,2,2,2,1,2,0,0,1,1,2,2,3,2,3,3
12730,20194,1,2,2,1,3,2,9,2,2,2,2,1,2,0,0,1,1,2,2,3,2,3,3
12731,20194,1,2,2,1,2,2,15,1,2,2,2,2,2,0,0,1,0,2,3,3,3,3,3
12732,20194,1,2,2,1,2,2,15,1,2,2,2,2,2,0,0,1,0,2,3,3,3,3,3
12733,20194,2,2,2,1,1,2,3,1,2,2,3,2,2,0,0,0,0,2,3,2,2,2,3
12734,20194,2,2,2,1,1,2,3,1,2,2,3,2,2,0,0,0,0,2,3,2,2,2,3
12735,20194,1,1,2,1,1,2,3,1,1,2,3,3,3,0,0,0,1,2,3,2,3,2,3
12736,20194,1,1,2,1,1,2,3,1,1,2,3,3,3,0,0,0,1,2,3,2,3,2,3
12737,20194,1,2,2,1,3,2,3,1,2,1,1,3,3,1,0,1,0,2,2,2,2,2,3
12738,20194,1,2,2,1,3,2,3,1,2,1,1,3,3,1,0,1,0,2,2,2,2,2,3
12739,20194,1,2,2,1,3,3,19,1,2,3,5,1,4,0,0,0,0,1,2,1,2,2,2
12740,20194,1,2,2,1,3,3,19,1,2,3,5,1,4,0,0,0,0,1,2,1,2,2,2
12741,20194,1,2,2,1,3,2,3,2,2,11,9,4,3,1,1,1,1,3,3,3,3,3,4
12742,20194,1,2,2,1,3,2,3,2,2,11,9,4,3,1,1,1,1,3,3,3,3,3,4
12743,20194,1,2,2,1,3,2,21,1,2,3,7,1,4,0,0,0,1,3,2,2,2,2,3
12744,20194,1,2,2,1,3,2,21,1,2,3,7,1,4,0,0,0,1,3,2,2,2,2,3
12745,20194,2,2,2,1,1,2,9,1,1,4,4,2,3,0,1,1,1,1,2,1,2,2,2
12746,20194,2,2,2,1,1,2,9,1,1,4,4,2,3,0,1,1,1,1,2,1,2,2,2
12747,20194,1,2,2,1,1,2,23,1,1,10,3,1,3,0,0,0,1,2,2,2,2,2,2
12748,20194,1,2,2,1,1,2,23,1,1,10,3,1,3,0,0,0,1,2,2,2,2,2,2
12749,20194,1,2,2,1,1,2,23,1,2,3,4,1,3,0,0,0,1,2,2,1,2,2,2
12750,20194,1,2,2,1,1,2,23,1,2,3,4,1,3,0,0,0,1,2,2,1,2,2,2
12751,20194,1,1,2,1,3,2,30,1,2,3,2,7,3,0,1,1,1,2,2,2,2,2,3
12752,20194,1,1,2,1,3,2,30,1,2,3,2,7,3,0,1,1,1,2,2,2,2,2,3
12753,20194,1,2,2,1,1,2,7,1,2,4,3,1,2,0,0,0,1,2,2,1,2,2,2
12754,20194,1,2,2,1,1,2,7,1,2,4,3,1,2,0,0,0,1,2,2,1,2,2,2
12755,20194,1,1,2,1,1,2,10,1,2,5,5,7,3,0,1,0,1,2,2,2,2,2,3
12756,20194,1,1,2,1,1,2,10,1,2,5,5,7,3,0,1,0,1,2,2,2,2,2,3
12757,20194,1,2,2,1,3,2,21,1,1,1,1,7,3,0,1,0,1,1,1,1,2,2,2
12758,20194,1,2,2,1,3,2,21,1,1,1,1,7,3,0,1,0,1,1,1,1,2,2,2
12759,20194,2,2,2,1,3,3,19,2,1,5,3,2,2,0,0,0,0,2,2,2,2,2,2
12760,20194,2,2,2,1,3,3,19,2,1,5,3,2,2,0,0,0,0,2,2,2,2,2,2
12761,20194,1,2,2,1,2,2,15,1,1,8,8,2,2,0,0,0,0,2,2,2,2,2,3
12762,20194,1,2,2,1,2,2,15,1,1,8,8,2,2,0,0,0,0,2,2,2,2,2,3
12763,20194,1,2,2,1,3,6,3,1,2,7,11,3,3,0,1,1,1,3,2,3,2,3,3
12764,20194,1,2,2,1,3,6,3,1,2,7,11,3,3,0,1,1,1,3,2,3,2,3,3
12765,20194,1,2,2,1,3,1,3,1,2,2,1,3,4,0,1,1,1,1,2,1,1,2,2
12766,20194,1,2,2,1,3,1,3,1,2,2,1,3,4,0,1,1,1,1,2,1,1,2,2
12767,20194,2,2,2,1,2,3,12,1,2,10,3,1,2,0,0,0,0,2,2,2,2,2,3
12768,20194,2,2,2,1,2,3,12,1,2,10,3,1,2,0,0,0,0,2,2,2,2,2,3
12769,20194,1,1,2,1,1,2,3,1,2,5,5,3,2,0,0,1,1,2,2,2,3,2,3
12770,20194,1,1,2,1,1,2,3,1,2,5,5,3,2,0,0,1,1,2,2,2,3,2,3
12771,20194,1,1,2,1,1,1,10,1,2,4,5,4,2,0,1,0,1,2,2,2,2,2,2
12772,20194,1,1,2,1,1,1,10,1,2,4,5,4,2,0,1,0,1,2,2,2,2,2,2
12773,20194,1,2,2,1,1,2,4,1,1,2,2,1,3,0,0,0,1,2,2,2,2,2,2
12774,20194,1,2,2,1,1,2,4,1,1,2,2,1,3,0,0,0,1,2,2,2,2,2,2
12775,20194,1,1,2,1,3,2,3,1,2,2,3,7,3,0,0,1,1,1,3,2,1,2,2
12776,20194,1,1,2,1,3,2,3,1,2,2,3,7,3,0,0,1,1,1,3,2,1,2,2
12777,20194,2,2,2,1,3,2,19,1,2,3,3,3,5,0,0,0,1,1,1,1,1,2,2
12778,20194,2,2,2,1,3,2,19,1,2,3,3,3,5,0,0,0,1,1,1,1,1,2,2
12779,20194,1,2,2,1,3,2,3,2,1,7,2,3,3,0,1,1,0,2,2,2,2,2,3
12780,20194,1,2,2,1,3,2,3,2,1,7,2,3,3,0,1,1,0,2,2,2,2,2,3
12781,20194,2,2,2,1,1,6,13,1,2,3,4,1,2,0,1,1,0,2,2,1,1,2,2
12782,20194,2,2,2,1,1,6,13,1,2,3,4,1,2,0,1,1,0,2,2,1,1,2,2
12783,20194,2,2,2,1,1,2,4,1,2,10,2,1,3,0,0,0,1,2,2,1,2,2,2
12784,20194,2,2,2,1,1,2,4,1,2,10,2,1,3,0,0,0,1,2,2,1,2,2,2
12785,20194,1,2,2,1,3,1,3,1,2,8,5,2,3,1,1,1,1,2,2,2,2,2,2
12786,20194,1,2,2,1,3,1,3,1,2,8,5,2,3,1,1,1,1,2,2,2,2,2,2
12787,20194,1,2,2,1,3,2,3,2,1,2,6,3,3,1,1,1,1,2,3,2,2,3,3
12788,20194,1,2,2,1,3,2,3,2,1,2,6,3,3,1,1,1,1,2,3,2,2,3,3
12789,20194,1,2,2,1,2,2,19,1,2,5,2,1,3,1,0,0,0,2,3,3,3,2,3
12790,20194,1,2,2,1,2,2,19,1,2,5,2,1,3,1,0,0,0,2,3,3,3,2,3
12791,20194,1,2,2,1,1,3,9,1,2,10,10,7,1,1,1,0,0,2,1,2,1,2,2
12792,20194,1,2,2,1,1,3,9,1,2,10,10,7,1,1,1,0,0,2,1,2,1,2,2
12793,20194,1,2,2,1,3,2,19,1,2,2,2,4,2,1,1,1,1,2,2,2,2,2,3
12794,20194,1,2,2,1,3,2,19,1,2,2,2,4,2,1,1,1,1,2,2,2,2,2,3
12795,20194,1,2,2,1,1,2,1,1,1,3,4,1,3,0,1,1,1,2,3,2,2,2,3
12796,20194,1,2,2,1,1,2,1,1,1,3,4,1,3,0,1,1,1,2,3,2,2,2,3
12797,20194,1,1,2,1,1,2,13,1,2,4,3,1,2,0,0,0,1,2,2,2,3,2,3
12798,20194,1,1,2,1,1,2,13,1,2,4,3,1,2,0,0,0,1,2,2,2,3,2,3
12799,20194,1,2,2,1,1,2,3,1,1,2,3,2,2,0,1,1,1,2,2,2,2,2,3
12800,20194,1,2,2,1,1,2,3,1,1,2,3,2,2,0,1,1,1,2,2,2,2,2,3
12801,20194,2,2,2,1,3,5,3,1,2,5,4,1,4,0,0,0,1,2,2,2,2,3,3
12802,20194,2,2,2,1,3,5,3,1,2,5,4,1,4,0,0,0,1,2,2,2,2,3,3
12803,20194,2,2,2,1,2,4,22,1,1,3,10,1,3,0,0,0,0,2,2,2,2,2,3
12804,20194,2,2,2,1,2,4,22,1,1,3,10,1,3,0,0,0,0,2,2,2,2,2,3
12805,20194,1,2,2,1,1,2,9,1,2,2,3,1,3,0,0,0,1,2,2,2,2,2,3
12806,20194,1,2,2,1,1,2,9,1,2,2,3,1,3,0,0,0,1,2,2,2,2,2,3
12807,20194,1,2,2,1,1,4,3,1,2,4,4,2,2,0,0,0,1,3,2,2,3,3,3
12808,20194,1,2,2,1,1,4,3,1,2,4,4,2,2,0,0,0,1,3,2,2,3,3,3
12809,20194,1,2,2,1,3,2,3,1,1,5,2,3,3,0,0,0,1,2,3,3,2,3,3
12810,20194,1,2,2,1,3,2,3,1,1,5,2,3,3,0,0,0,1,2,3,3,2,3,3
12811,20194,1,1,2,1,2,2,13,1,2,3,3,3,4,0,0,0,0,1,2,2,2,2,2
12812,20194,1,1,2,1,2,2,13,1,2,3,3,3,4,0,0,0,0,1,2,2,2,2,2
12813,20194,1,1,2,1,1,1,10,1,1,4,3,1,3,0,0,0,1,2,2,2,1,1,2
12814,20194,1,1,2,1,1,1,10,1,1,4,3,1,3,0,0,0,1,2,2,2,1,1,2
12815,20194,1,2,2,1,3,2,3,2,1,1,5,3,3,1,1,1,1,3,2,3,3,3,3
12816,20194,1,2,2,1,3,2,3,2,1,1,5,3,3,1,1,1,1,3,2,3,3,3,3
12817,20194,1,2,2,1,3,6,3,1,1,4,8,2,3,1,1,1,1,1,3,3,3,4,3
12818,20194,1,2,2,1,3,6,3,1,1,4,8,2,3,1,1,1,1,1,3,3,3,4,3
12819,20194,1,2,2,1,1,2,12,1,2,3,5,7,3,0,0,0,0,2,2,2,2,3,3
12820,20194,1,2,2,1,1,2,12,1,2,3,5,7,3,0,0,0,0,2,2,2,2,3,3
12821,20194,4,2,2,1,1,2,1,1,2,3,3,1,3,0,0,0,0,2,2,2,2,2,2
12822,20194,4,2,2,1,1,2,1,1,2,3,3,1,3,0,0,0,0,2,2,2,2,2,2
12823,20194,2,2,2,1,1,4,30,1,1,1,3,2,2,0,0,0,1,2,2,2,2,3,3
12824,20194,2,2,2,1,1,4,30,1,1,1,3,2,2,0,0,0,1,2,2,2,2,3,3
12825,20194,1,2,2,1,1,2,9,1,2,5,5,1,5,1,0,0,1,2,2,2,2,2,2
12826,20194,1,2,2,1,1,2,9,1,2,5,5,1,5,1,0,0,1,2,2,2,2,2,2
12827,20194,1,2,2,1,3,4,3,2,1,9,1,2,2,0,1,1,1,3,3,3,3,3,4
12828,20194,1,2,2,1,3,4,3,2,1,9,1,2,2,0,1,1,1,3,3,3,3,3,4
12829,20194,1,2,2,1,1,2,7,1,2,2,2,1,3,0,1,0,1,2,2,3,3,3,3
12830,20194,1,2,2,1,1,2,7,1,2,2,2,1,3,0,1,0,1,2,2,3,3,3,3
12831,20194,1,1,2,1,1,2,21,1,2,3,5,1,2,0,0,1,1,3,3,4,4,3,4
12832,20194,1,1,2,1,1,2,21,1,2,3,5,1,2,0,0,1,1,3,3,4,4,3,4
12833,20194,1,2,2,1,1,2,3,1,1,2,5,1,3,0,0,1,1,2,2,2,2,2,2
12834,20194,1,2,2,1,1,2,3,1,1,2,5,1,3,0,0,1,1,2,2,2,2,2,2
12835,20194,1,2,2,1,1,2,11,1,1,5,3,7,3,0,0,0,1,2,2,2,2,2,3
12836,20194,1,2,2,1,1,2,11,1,1,5,3,7,3,0,0,0,1,2,2,2,2,2,3
12837,20194,1,2,2,1,3,2,19,2,2,1,1,3,2,1,1,1,1,2,3,2,2,2,3
12838,20194,1,2,2,1,3,2,19,2,2,1,1,3,2,1,1,1,1,2,3,2,2,2,3
12839,20194,1,2,2,1,3,2,3,1,1,7,2,2,2,0,1,1,1,3,2,2,2,2,3
12840,20194,1,2,2,1,3,2,3,1,1,7,2,2,2,0,1,1,1,3,2,2,2,2,3
12841,20194,2,2,2,1,3,2,3,1,2,4,4,2,2,0,0,0,1,2,2,2,2,2,2
12842,20194,2,2,2,1,3,2,3,1,2,4,4,2,2,0,0,0,1,2,2,2,2,2,2
12843,20194,2,2,2,1,1,3,9,1,1,5,5,3,2,0,0,0,1,1,2,2,2,2,2
12844,20194,2,2,2,1,1,3,9,1,1,5,5,3,2,0,0,0,1,1,2,2,2,2,2
12845,20194,1,2,2,1,3,2,3,2,2,11,1,3,2,1,0,1,1,4,4,3,3,3,4
12846,20194,1,2,2,1,3,2,3,2,2,11,1,3,2,1,0,1,1,4,4,3,3,3,4
12847,20194,2,2,2,1,2,1,12,1,2,4,3,1,3,0,0,0,0,2,2,2,1,2,2
12848,20194,2,2,2,1,2,1,12,1,2,4,3,1,3,0,0,0,0,2,2,2,1,2,2
12849,20194,1,2,2,1,1,1,7,1,2,6,2,1,1,0,0,0,0,2,2,2,2,3,3
12850,20194,1,2,2,1,1,1,7,1,2,6,2,1,1,0,0,0,0,2,2,2,2,3,3
12851,20194,1,2,2,1,3,2,3,2,2,7,7,3,3,0,0,1,0,3,2,3,3,3,3
12852,20194,1,2,2,1,3,2,3,2,2,7,7,3,3,0,0,1,0,3,2,3,3,3,3
12853,20194,1,1,2,1,2,2,6,1,2,3,3,7,2,0,0,0,1,2,2,2,2,3,3
12854,20194,1,1,2,1,2,2,6,1,2,3,3,7,2,0,0,0,1,2,2,2,2,3,3
12855,20194,2,2,2,1,1,3,23,1,2,4,4,1,4,0,0,0,1,2,1,1,2,2,2
12856,20194,2,2,2,1,1,3,23,1,2,4,4,1,4,0,0,0,1,2,1,1,2,2,2
12857,20194,1,2,2,1,3,2,3,2,2,1,1,3,3,1,1,1,1,3,3,3,3,3,3
12858,20194,1,2,2,1,3,2,3,2,2,1,1,3,3,1,1,1,1,3,3,3,3,3,3
12859,20194,1,2,2,1,1,1,4,1,2,2,2,4,2,0,0,0,1,2,2,1,1,2,2
12860,20194,1,2,2,1,1,1,4,1,2,2,2,4,2,0,0,0,1,2,2,1,1,2,2
12861,20194,1,2,2,1,1,2,13,1,1,3,2,1,4,0,0,0,0,2,2,2,2,2,2
12862,20194,1,2,2,1,1,2,13,1,1,3,2,1,4,0,0,0,0,2,2,2,2,2,2
12863,20194,2,1,2,1,1,3,23,1,2,3,3,1,2,0,0,0,1,1,1,2,2,2,2
12864,20194,2,1,2,1,1,3,23,1,2,3,3,1,2,0,0,0,1,1,1,2,2,2,2
12865,20194,1,2,2,1,1,3,17,1,2,2,8,2,4,0,0,0,1,2,2,1,2,2,2
12866,20194,1,2,2,1,1,3,17,1,2,2,8,2,4,0,0,0,1,2,2,1,2,2,2
12867,20194,1,2,2,1,3,2,19,1,2,5,5,1,3,0,0,0,0,2,2,2,2,2,3
12868,20194,1,2,2,1,3,2,19,1,2,5,5,1,3,0,0,0,0,2,2,2,2,2,3
12869,20194,1,2,2,1,1,2,23,1,1,4,4,3,2,1,0,0,1,2,2,2,2,2,2
12870,20194,1,2,2,1,1,2,23,1,1,4,4,3,2,1,0,0,1,2,2,2,2,2,2
12871,20194,1,2,2,1,1,6,13,1,2,4,10,1,3,0,0,0,1,2,2,2,2,2,2
12872,20194,1,2,2,1,1,6,13,1,2,4,10,1,3,0,0,0,1,2,2,2,2,2,2
12873,20194,1,2,2,1,3,2,3,1,1,2,2,2,4,0,0,0,1,2,2,1,2,1,2
12874,20194,1,2,2,1,3,2,3,1,1,2,2,2,4,0,0,0,1,2,2,1,2,1,2
12875,20194,1,2,2,1,3,2,3,2,1,7,7,2,2,1,1,1,1,4,3,2,3,3,4
12876,20194,1,2,2,1,3,2,3,2,1,7,7,2,2,1,1,1,1,4,3,2,3,3,4
12877,20194,1,2,2,1,1,2,9,1,2,5,4,7,4,1,0,0,1,2,4,3,3,2,3
12878,20194,1,2,2,1,1,2,9,1,2,5,4,7,4,1,0,0,1,2,4,3,3,2,3
12879,20194,2,2,2,1,3,3,9,1,2,3,3,2,2,0,1,0,1,2,2,2,2,2,2
12880,20194,2,2,2,1,3,3,9,1,2,3,3,2,2,0,1,0,1,2,2,2,2,2,2
12881,20194,1,2,2,1,1,1,7,1,2,3,3,3,4,0,0,0,1,2,2,2,2,2,2
12882,20194,1,2,2,1,1,1,7,1,2,3,3,3,4,0,0,0,1,2,2,2,2,2,2
12883,20194,1,2,2,1,1,1,3,1,1,2,2,7,3,0,0,0,0,1,2,1,2,2,2
12884,20194,1,2,2,1,1,1,3,1,1,2,2,7,3,0,0,0,0,1,2,1,2,2,2
12885,20194,1,2,2,1,1,2,14,1,2,3,2,7,4,0,0,0,1,2,2,2,2,2,3
12886,20194,1,2,2,1,1,2,14,1,2,3,2,7,4,0,0,0,1,2,2,2,2,2,3
12887,20194,1,2,2,1,1,2,12,1,1,2,1,3,2,0,1,1,1,2,3,2,3,3,3
12888,20194,1,2,2,1,1,2,12,1,1,2,1,3,2,0,1,1,1,2,3,2,3,3,3
12889,20194,1,2,2,1,2,2,16,1,1,2,7,1,3,0,0,0,1,2,2,3,3,3,3
12890,20194,1,2,2,1,2,2,16,1,1,2,7,1,3,0,0,0,1,2,2,3,3,3,3
12891,20194,1,2,2,1,1,4,3,1,2,8,7,2,2,0,1,1,1,3,3,2,3,3,3
12892,20194,1,2,2,1,1,4,3,1,2,8,7,2,2,0,1,1,1,3,3,2,3,3,3
12893,20194,1,1,2,1,2,2,10,1,2,1,7,2,2,0,0,1,1,1,2,2,2,2,2
12894,20194,1,1,2,1,2,2,10,1,2,1,7,2,2,0,0,1,1,1,2,2,2,2,2
12895,20194,1,2,2,1,1,2,14,1,1,2,1,2,2,0,1,1,1,2,2,2,2,2,2
12896,20194,1,2,2,1,1,2,14,1,1,2,1,2,2,0,1,1,1,2,2,2,2,2,2
12897,20194,2,2,2,1,1,5,8,2,1,2,9,2,1,0,0,1,1,1,2,2,2,3,3
12898,20194,2,2,2,1,1,5,8,2,1,2,9,2,1,0,0,1,1,1,2,2,2,3,3
12899,20194,1,2,2,1,3,1,3,1,2,5,3,1,1,0,1,0,0,3,3,3,2,3,3
12900,20194,1,2,2,1,3,1,3,1,2,5,3,1,1,0,1,0,0,3,3,3,2,3,3
12901,20194,1,2,2,1,3,2,19,1,2,2,3,1,4,0,0,0,1,2,2,1,2,2,2
12902,20194,1,2,2,1,3,2,19,1,2,2,3,1,4,0,0,0,1,2,2,1,2,2,2
12903,20194,2,1,2,1,1,3,3,1,2,6,1,4,3,0,0,1,0,1,1,2,2,2,2
12904,20194,2,1,2,1,1,3,3,1,2,6,1,4,3,0,0,1,0,1,1,2,2,2,2
12905,20194,1,1,2,1,1,6,3,1,1,5,2,1,2,0,0,0,1,3,3,3,3,3,3
12906,20194,1,1,2,1,1,6,3,1,1,5,2,1,2,0,0,0,1,3,3,3,3,3,3
12907,20194,1,2,2,1,3,2,19,1,1,3,3,1,5,0,0,0,0,2,2,2,2,2,3
12908,20194,1,2,2,1,3,2,19,1,1,3,3,1,5,0,0,0,0,2,2,2,2,2,3
12909,20194,1,2,2,1,2,2,26,1,2,3,2,3,3,0,0,1,1,3,2,2,2,3,3
12910,20194,1,2,2,1,2,2,26,1,2,3,2,3,3,0,0,1,1,3,2,2,2,3,3
12911,20194,1,1,2,1,3,1,3,1,2,5,4,1,2,0,0,0,0,2,2,2,2,2,3
12912,20194,1,1,2,1,3,1,3,1,2,5,4,1,2,0,0,0,0,2,2,2,2,2,3
12913,20194,1,2,2,1,3,2,19,1,1,2,2,1,4,0,0,0,1,2,2,2,2,2,3
12914,20194,1,2,2,1,3,2,19,1,1,2,2,1,4,0,0,0,1,2,2,2,2,2,3
12915,20194,1,1,2,1,1,2,15,1,1,3,3,1,2,0,0,0,0,2,2,2,2,2,3
12916,20194,1,1,2,1,1,2,15,1,1,3,3,1,2,0,0,0,0,2,2,2,2,2,3
12917,20194,1,2,2,1,2,2,26,1,2,5,4,3,4,0,0,0,0,2,2,2,2,2,3
12918,20194,1,2,2,1,2,2,26,1,2,5,4,3,4,0,0,0,0,2,2,2,2,2,3
12919,20194,1,2,2,1,1,2,9,1,2,5,3,3,3,0,0,0,0,2,2,2,2,2,2
12920,20194,1,2,2,1,1,2,9,1,2,5,3,3,3,0,0,0,0,2,2,2,2,2,2
12921,20224,1,2,2,1,1,6,5,1,1,7,10,5,3,0,0,1,0,2,2,1,2,2,2
12922,20194,1,2,2,1,3,2,3,2,1,4,5,3,2,0,0,1,1,1,3,2,2,2,3
12923,20194,1,2,2,1,3,2,3,2,1,4,5,3,2,0,0,1,1,1,3,2,2,2,3
12924,20194,1,2,2,1,1,4,3,1,1,1,1,3,2,0,1,1,1,3,4,2,3,3,3
12925,20194,1,2,2,1,1,4,3,1,1,1,1,3,2,0,1,1,1,3,4,2,3,3,3
12926,20194,1,2,2,1,2,2,12,2,2,1,1,2,3,0,1,1,1,4,4,3,3,4,4
12927,20194,1,2,2,1,2,2,12,2,2,1,1,2,3,0,1,1,1,4,4,3,3,4,4
12928,20194,2,2,2,1,3,3,9,1,2,4,4,1,2,0,0,0,0,2,2,2,2,2,2
12929,20194,2,2,2,1,3,3,9,1,2,4,4,1,2,0,0,0,0,2,2,2,2,2,2
12930,20194,1,2,2,1,1,6,6,1,1,4,3,1,4,0,0,0,0,2,2,2,2,2,3
12931,20194,1,2,2,1,1,6,6,1,1,4,3,1,4,0,0,0,0,2,2,2,2,2,3
12932,20194,1,2,2,1,1,2,3,1,2,5,5,1,2,1,1,1,1,2,2,2,2,3,3
12933,20194,1,2,2,1,1,2,3,1,2,5,5,1,2,1,1,1,1,2,2,2,2,3,3
12934,20194,1,1,2,1,3,2,3,1,1,2,3,1,3,0,0,0,0,1,1,2,2,2,2
12935,20194,1,1,2,1,3,2,3,1,1,2,3,1,3,0,0,0,0,1,1,2,2,2,2
12936,20194,1,2,2,1,3,3,3,1,1,10,10,7,3,0,0,0,0,2,2,2,2,2,2
12937,20194,1,2,2,1,3,3,3,1,1,10,10,7,3,0,0,0,0,2,2,2,2,2,2
12938,20194,1,2,2,1,1,1,3,1,1,7,12,3,2,1,1,1,1,2,3,3,3,3,3
12939,20194,1,2,2,1,1,1,3,1,1,7,12,3,2,1,1,1,1,2,3,3,3,3,3
12940,20194,1,2,2,1,3,6,3,1,2,2,5,1,3,0,1,1,1,2,2,2,2,3,3
12941,20194,1,2,2,1,3,6,3,1,2,2,5,1,3,0,1,1,1,2,2,2,2,3,3
12942,20194,1,2,2,1,3,2,3,1,2,11,11,3,3,0,0,1,0,2,2,1,2,2,2
12943,20194,1,2,2,1,3,2,3,1,2,11,11,3,3,0,0,1,0,2,2,1,2,2,2
12944,20194,1,2,2,1,3,1,3,1,1,7,2,3,3,0,1,1,1,2,2,2,2,2,3
12945,20194,1,2,2,1,3,1,3,1,1,7,2,3,3,0,1,1,1,2,2,2,2,2,3
12946,20194,1,2,2,1,1,2,17,2,1,2,2,2,1,0,0,0,0,1,1,2,2,2,2
12947,20194,1,2,2,1,1,2,17,2,1,2,2,2,1,0,0,0,0,1,1,2,2,2,2
12948,20194,1,2,2,1,3,2,19,2,2,1,1,3,2,0,1,1,1,2,3,2,2,3,3
12949,20194,1,2,2,1,3,2,19,2,2,1,1,3,2,0,1,1,1,2,3,2,2,3,3
12950,20194,1,2,2,1,3,6,3,1,2,2,3,2,3,0,1,1,1,2,2,2,2,2,3
12951,20194,1,2,2,1,3,6,3,1,2,2,3,2,3,0,1,1,1,2,2,2,2,2,3
12952,20194,1,2,2,1,3,4,3,2,1,8,8,3,2,1,1,1,1,4,3,4,4,3,4
12953,20194,1,2,2,1,3,4,3,2,1,8,8,3,2,1,1,1,1,4,3,4,4,3,4
12954,20194,1,2,2,1,1,1,9,1,2,7,4,3,2,0,0,0,1,2,3,2,2,3,3
12955,20194,1,2,2,1,1,1,9,1,2,7,4,3,2,0,0,0,1,2,3,2,2,3,3
12956,20194,1,2,2,1,1,1,3,1,2,9,12,4,3,1,1,1,1,4,4,4,4,3,4
12957,20194,1,2,2,1,1,1,3,1,2,9,12,4,3,1,1,1,1,4,4,4,4,3,4
12958,20194,1,2,2,1,3,1,3,1,2,2,2,3,5,0,1,1,1,2,2,2,3,2,3
12959,20194,1,2,2,1,3,1,3,1,2,2,2,3,5,0,1,1,1,2,2,2,3,2,3
12960,20194,2,2,2,1,1,3,7,1,2,4,4,1,3,0,0,0,1,1,2,2,2,2,2
12961,20194,2,2,2,1,1,3,7,1,2,4,4,1,3,0,0,0,1,1,2,2,2,2,2
12962,20194,1,2,2,1,3,2,3,1,2,2,2,2,2,0,1,1,1,2,2,1,2,2,2
12963,20194,1,2,2,1,3,2,3,1,2,2,2,2,2,0,1,1,1,2,2,1,2,2,2
12964,20194,1,2,2,1,1,2,3,1,1,7,1,2,2,0,0,1,1,2,3,2,3,3,3
12965,20194,1,2,2,1,1,2,3,1,1,7,1,2,2,0,0,1,1,2,3,2,3,3,3
12966,20194,1,1,2,1,1,2,21,1,1,5,5,1,4,0,0,0,1,3,2,2,2,2,3
12967,20194,1,1,2,1,1,2,21,1,1,5,5,1,4,0,0,0,1,3,2,2,2,2,3
12968,20194,2,2,2,1,1,4,30,1,1,7,7,1,2,0,1,0,1,2,2,2,2,2,3
12969,20194,2,2,2,1,1,4,30,1,1,7,7,1,2,0,1,0,1,2,2,2,2,2,3
12970,20194,1,1,2,1,1,2,10,1,2,2,2,2,3,0,1,1,1,3,3,3,3,3,3
12971,20194,1,1,2,1,1,2,10,1,2,2,2,2,3,0,1,1,1,3,3,3,3,3,3
12972,20194,1,2,2,1,1,2,3,1,1,5,2,2,2,0,0,1,1,2,2,1,2,2,2
12973,20194,1,2,2,1,1,2,3,1,1,5,2,2,2,0,0,1,1,2,2,1,2,2,2
12974,20194,2,1,2,1,2,2,17,1,1,4,5,1,2,0,0,0,1,2,3,2,2,3,3
12975,20194,2,1,2,1,2,2,17,1,1,4,5,1,2,0,0,0,1,2,3,2,2,3,3
12976,20194,1,2,2,1,1,1,9,1,2,7,2,1,2,0,0,0,1,2,2,1,1,2,2
12977,20194,1,2,2,1,1,1,9,1,2,7,2,1,2,0,0,0,1,2,2,1,1,2,2
12978,20194,1,2,2,1,3,1,3,1,1,1,1,3,2,0,1,1,1,3,3,3,3,3,4
12979,20194,1,2,2,1,3,1,3,1,1,1,1,3,2,0,1,1,1,3,3,3,3,3,4
12980,20194,1,1,2,1,3,1,19,1,1,3,3,7,4,0,0,0,0,2,3,2,2,2,3
12981,20194,1,1,2,1,3,1,19,1,1,3,3,7,4,0,0,0,0,2,3,2,2,2,3
12982,20194,1,2,2,1,1,6,13,1,2,7,7,1,3,0,0,0,1,2,2,3,3,3,3
12983,20194,1,2,2,1,1,6,13,1,2,7,7,1,3,0,0,0,1,2,2,3,3,3,3
12984,20194,1,2,2,1,3,2,3,2,2,2,7,3,2,1,1,1,1,4,4,4,4,4,4
12985,20194,1,2,2,1,3,2,3,2,2,2,7,3,2,1,1,1,1,4,4,4,4,4,4
12986,20194,1,2,2,1,1,2,3,1,1,9,5,4,3,0,1,1,1,2,2,2,2,2,3
12987,20194,1,2,2,1,1,2,3,1,1,9,5,4,3,0,1,1,1,2,2,2,2,2,3
12988,20194,1,1,1,1,1,2,13,1,2,2,3,1,3,0,1,1,1,2,2,2,2,3,3
